title,brand,model,type,year,transmisi,qty,avg_price,low_price,mid_price,new_price,price_per_mile,m_mile
Nissan Elgrand Highway Star Leather Automatic 2014,Nissan,Elgrand,Highway Star Leather,2014,Automatic,1," 305,000,000 "," 305,000,000 "," 305,000,000 "," 910,800,000 "," 4,660.00 ",130000
Toyota Kijang Super Kijang Long Manual 1991,Toyota,Kijang,Super Kijang Long,1991,Manual,1," 27,500,000 "," 27,500,000 "," 27,500,000 ",," 12,000.00 ",252500
MINI Aceman SE Automatic 2024,MINI,Aceman,SE,2024,Automatic,1," 875,000,000 "," 875,000,000 "," 875,000,000 ",," 12,000.00 ",1000
Daihatsu Taruna CSX Manual 2002,Daihatsu,Taruna,CSX,2002,Manual,1," 63,500,000 "," 63,500,000 "," 63,500,000 ",," 12,000.00 ",222500
Mercedes-Benz E200 AMG Automatic 2015,Mercedes-Benz,E200,AMG,2015,Automatic,1," 568,000,000 "," 568,000,000 "," 568,000,000 ",," 12,000.00 ",27500
Nissan X-Trail ST Automatic 2014,Nissan,X-Trail,ST,2014,Automatic,1," 160,000,000 "," 160,000,000 "," 160,000,000 "," 383,000,000 "," 2,703.03 ",82500
Toyota Kijang Innova V Luxury 50th Anniversary Edition Automatic 2021,Toyota,Kijang Innova,V Luxury 50th Anniversary Edition,2021,Automatic,1," 295,000,000 "," 295,000,000 "," 295,000,000 ",482700000," 2,588.97 ",72500
Hyundai Santa Fe XG CRDi Automatic 2020,Hyundai,Santa Fe,XG CRDi,2020,Automatic,1," 398,000,000 "," 398,000,000 "," 398,000,000 ",629000000," 4,863.16 ",47500
Daihatsu Taruna CSR Manual 2001,Daihatsu,Taruna,CSR,2001,Manual,1," 63,000,000 "," 63,000,000 "," 63,000,000 ",," 12,000.00 ",252500
Daihatsu Terios TX Adventure Manual 2014,Daihatsu,Terios,TX Adventure,2014,Manual,1," 122,500,000 "," 122,500,000 "," 122,500,000 "," 216,900,000 ", 740.39 ,127500
Mitsubishi Colt L300 Pick up Standard Manual 2020,Mitsubishi,Colt L300,Pick up Standard,2020,Manual,1," 185,000,000 "," 185,000,000 "," 185,000,000 ",194000000, 171.43 ,52500
Toyota Harrier 240G Automatic 2011,Toyota,Harrier,240G,2011,Automatic,1," 167,000,000 "," 167,000,000 "," 167,000,000 ",," 12,000.00 ",150000
Toyota Kijang Innova Zenix G HV (Non Premium Color) Automatic 2022,Toyota,Kijang Innova Zenix,G HV (Non Premium Color),2022,Automatic,1," 338,000,000 "," 338,000,000 "," 338,000,000 ",458000000," 2,285.71 ",52500
Ford Everest XLT 4X2 Automatic 2005,Ford,Everest,XLT 4X2,2005,Automatic,1," 115,000,000 "," 115,000,000 "," 115,000,000 ",," 12,000.00 ",177500
Toyota Camry G Automatic 2015,Toyota,Camry,G,2015,Automatic,1," 170,000,000 "," 170,000,000 "," 170,000,000 "," 545,300,000 "," 3,849.23 ",97500
Mazda CX-3 Sport Automatic 2025,Mazda,CX-3,Sport,2025,Automatic,1," 329,000,000 "," 329,000,000 "," 329,000,000 ",399900000," 28,360.00 ",2500
Hyundai Creta N Line Turbo Automatic 2025,Hyundai,Creta,N Line Turbo,2025,Automatic,1," 380,000,000 "," 380,000,000 "," 380,000,000 ",," 12,000.00 ",2500
Nissan March XS Automatic 2014,Nissan,March,XS,2014,Automatic,1," 107,000,000 "," 107,000,000 "," 107,000,000 "," 171,400,000 "," 1,120.00 ",57500
Suzuki Ignis GL Manual 2020,Suzuki,Ignis,GL,2020,Manual,1," 125,000,000 "," 125,000,000 "," 125,000,000 ",171000000," 3,680.00 ",12500
MINI Clubman Cooper Automatic 2018,MINI,Clubman,Cooper,2018,Automatic,1," 515,000,000 "," 515,000,000 "," 515,000,000 ",705000000," 6,909.09 ",27500
Mitsubishi Lancer Evolution VIII MR Manual 2004,Mitsubishi,Lancer,Evolution VIII MR,2004,Manual,1," 1,750,000,000 "," 1,750,000,000 "," 1,750,000,000 ",," 12,000.00 ",27500
Jeep Wrangler Rubicon 10th Anniversary Unlimited Automatic 2014,Jeep,Wrangler,Rubicon 10th Anniversary Unlimited,2014,Automatic,1," 775,000,000 "," 775,000,000 "," 775,000,000 ",," 12,000.00 ",42500
Daihatsu Ayla R Deluxe Automatic 2022,Daihatsu,Ayla,R Deluxe,2022,Automatic,1," 128,000,000 "," 128,000,000 "," 128,000,000 ",169350000, 972.94 ,42500
Isuzu Panther Touring Automatic 2002,Isuzu,Panther,Touring,2002,Automatic,1," 105,000,000 "," 105,000,000 "," 105,000,000 ",," 12,000.00 ",152500
Honda City S Manual 2013,Honda,City,S,2013,Manual,1," 115,000,000 "," 115,000,000 "," 115,000,000 "," 262,000,000 "," 1,367.44 ",107500
Daihatsu Xenia R SC Automatic 2022,Daihatsu,Xenia,R SC,2022,Automatic,1," 173,000,000 "," 173,000,000 "," 173,000,000 ",," 12,000.00 ",12500
Hyundai Tucson MPi Automatic 2024,Hyundai,Tucson,MPi,2024,Automatic,1," 485,000,000 "," 485,000,000 "," 485,000,000 ",," 12,000.00 ",2500
Toyota Avanza E Manual 2008,Toyota,Avanza,E,2008,Manual,1," 90,000,000 "," 90,000,000 "," 90,000,000 ",121200000, 320.00 ,97500
Suzuki SX4 Cross Over Manual 2013,Suzuki,SX4,Cross Over,2013,Manual,1," 107,000,000 "," 107,000,000 "," 107,000,000 "," 215,000,000 "," 1,004.65 ",107500
Isuzu Traga Box Semi Aluminium Manual 2022,Isuzu,Traga,Box Semi Aluminium,2022,Manual,1," 190,000,000 "," 190,000,000 "," 190,000,000 ",269400000, 705.78 ,112500
Mercedes-Benz CLS350 CGI Automatic 2013,Mercedes-Benz,CLS350,CGI,2013,Automatic,1," 415,000,000 "," 415,000,000 "," 415,000,000 ",," 12,000.00 ",32500
Audi A4 TFSI Automatic 2009,Audi,A4,TFSI,2009,Automatic,1," 170,000,000 "," 170,000,000 "," 170,000,000 ",," 12,000.00 ",32500
Mazda 3 Sport Automatic 2009,Mazda,3,Sport,2009,Automatic,1," 255,000,000 "," 255,000,000 "," 255,000,000 ",," 12,000.00 ",52500
Daihatsu Rocky R TC ADS (2 Tone) Automatic 2023,Daihatsu,Rocky,R TC ADS (2 Tone),2023,Automatic,1," 195,000,000 "," 195,000,000 "," 195,000,000 ",272350000," 5,156.67 ",15000
Daihatsu Terios TX Automatic 2015,Daihatsu,Terios,TX,2015,Automatic,1," 113,000,000 "," 113,000,000 "," 113,000,000 "," 216,000,000 "," 1,248.48 ",82500
Toyota Alphard G Modelista Automatic 2024,Toyota,Alphard,G Modelista,2024,Automatic,1," 1,365,000,000 "," 1,365,000,000 "," 1,365,000,000 ",1637300000," 36,306.67 ",7500
Nissan Teana XV Automatic 2012,Nissan,Teana,XV,2012,Automatic,1," 140,000,000 "," 140,000,000 "," 140,000,000 "," 495,250,000 "," 2,408.47 ",147500
Honda CR-V Black Edition Automatic 2023,Honda,CR-V,Black Edition,2023,Automatic,1," 530,000,000 "," 530,000,000 "," 530,000,000 ",673600000," 11,488.00 ",12500
Mercedes-Benz E250 AMG Line Automatic 2017,Mercedes-Benz,E250,AMG Line,2017,Automatic,1," 440,000,000 "," 440,000,000 "," 440,000,000 ",1349000000," 27,969.23 ",32500
MINI Cooper Cooper SE Automatic 2025,MINI,Cooper,Cooper SE,2025,Automatic,1," 675,000,000 "," 675,000,000 "," 675,000,000 ",," 12,000.00 ",3000
Toyota Corolla Altis G Automatic 2020,Toyota,Corolla Altis,G,2020,Automatic,1," 255,000,000 "," 255,000,000 "," 255,000,000 ",486300000," 4,869.47 ",47500
Wuling Binguo EV 410 Premium Range AC/DC Automatic 2025,Wuling,Binguo EV,410 Premium Range AC/DC,2025,Automatic,1," 229,000,000 "," 229,000,000 "," 229,000,000 ",372000000," 19,066.67 ",7500
Hyundai Santa Fe Limited Gasoline Automatic 2017,Hyundai,Santa Fe,Limited Gasoline,2017,Automatic,1," 218,000,000 "," 218,000,000 "," 218,000,000 ",543000000," 3,714.29 ",87500
Toyota Yaris Cross S HV with GR Parts Aero Pkg(Prem Clr) Automatic 2024,Toyota,Yaris Cross,S HV with GR Parts Aero Pkg(Prem Clr),2024,Automatic,1," 345,000,000 "," 345,000,000 "," 345,000,000 ",449950000," 8,396.00 ",12500
Toyota Fortuner VRZ 4X4 Automatic 2017,Toyota,Fortuner,VRZ 4X4,2017,Automatic,1," 359,000,000 "," 359,000,000 "," 359,000,000 ",659400000," 5,721.90 ",52500
Honda Jazz i-DSI Automatic 2006,Honda,Jazz,i-DSI,2006,Automatic,1," 105,000,000 "," 105,000,000 "," 105,000,000 ",152500000," 1,000.00 ",47500
Mazda 3 SKYACTIV-G SPEED Automatic 2019,Mazda,3,SKYACTIV-G SPEED,2019,Automatic,1," 380,000,000 "," 380,000,000 "," 380,000,000 ",539900000," 3,366.32 ",47500
Honda City E Manual 2019,Honda,City,E,2019,Manual,1," 150,000,000 "," 150,000,000 "," 150,000,000 ",339500000," 4,737.50 ",40000
Nissan X-Trail X-Tremer Automatic 2016,Nissan,X-Trail,X-Tremer,2016,Automatic,1," 136,000,000 "," 136,000,000 "," 136,000,000 "," 433,000,000 "," 3,712.50 ",80000
Toyota MR2 Spyder Manual 2001,Toyota,MR2,Spyder,2001,Manual,1," 425,000,000 "," 425,000,000 "," 425,000,000 ",," 12,000.00 ",52500
Toyota Fortuner G Lux Automatic 2015,Toyota,Fortuner,G Lux,2015,Automatic,1," 228,000,000 "," 228,000,000 "," 228,000,000 "," 481,900,000 "," 2,901.71 ",87500
smart fortwo MHD Edition Automatic 2010,smart,fortwo,MHD Edition,2010,Automatic,1," 215,000,000 "," 215,000,000 "," 215,000,000 ",," 12,000.00 ",42500
Toyota Etios Valco E Manual 2013,Toyota,Etios Valco,E,2013,Manual,1," 71,000,000 "," 71,000,000 "," 71,000,000 "," 149,900,000 ", 671.49 ,117500
MINI Cooper John Cooper Works GP Automatic 2013,MINI,Cooper,John Cooper Works GP,2013,Automatic,1," 325,000,000 "," 325,000,000 "," 325,000,000 ",," 12,000.00 ",47500
MINI Cabrio Cooper Automatic 2016,MINI,Cabrio,Cooper,2016,Automatic,1," 535,000,000 "," 535,000,000 "," 535,000,000 "," 669,000,000 "," 4,123.08 ",32500
Mazda M1400 Vantrend Manual 1993,Mazda,M1400,Vantrend,1993,Manual,1," 42,000,000 "," 42,000,000 "," 42,000,000 ",," 12,000.00 ",292500
Lamborghini Gallardo LP560-4 Automatic 2012,Lamborghini,Gallardo,LP560-4,2012,Automatic,1," 2,550,000,000 "," 2,550,000,000 "," 2,550,000,000 ",," 12,000.00 ",12500
Daihatsu Gran Max Blind Van Manual 2009,Daihatsu,Gran Max,Blind Van,2009,Manual,1," 60,000,000 "," 60,000,000 "," 60,000,000 ",88300000, 95.13 ,297500
Ford Mustang EcoBoost High Performance Automatic 2022,Ford,Mustang,EcoBoost High Performance,2022,Automatic,1," 1,395,000,000 "," 1,395,000,000 "," 1,395,000,000 ",," 12,000.00 ",17500
BMW X6 xDrive35i Automatic 2015,BMW,X6,xDrive35i,2015,Automatic,1," 675,000,000 "," 675,000,000 "," 675,000,000 ",," 12,000.00 ",17500
Suzuki SX4 Cross Road Automatic 2007,Suzuki,SX4,Cross Road,2007,Automatic,1," 95,000,000 "," 95,000,000 "," 95,000,000 ",," 12,000.00 ",150000
Renault Koleos Panoramic Sunroof Automatic 2018,Renault,Koleos,Panoramic Sunroof,2018,Automatic,1," 199,000,000 "," 199,000,000 "," 199,000,000 ",495000000," 4,417.91 ",67000
Toyota Kijang Innova V Manual 2008,Toyota,Kijang Innova,V,2008,Manual,1," 193,000,000 "," 193,000,000 "," 193,000,000 ",247900000, 435.71 ,126000
Honda Brio Satya S Manual 2020,Honda,Brio,Satya S,2020,Manual,1," 135,000,000 "," 135,000,000 "," 135,000,000 ",146000000, 191.30 ,57500
Toyota Agya E Manual 2013,Toyota,Agya,E,2013,Manual,1," 90,000,000 "," 90,000,000 "," 90,000,000 ",," 12,000.00 ",97500
Suzuki Swift GL Automatic 2014,Suzuki,Swift,GL,2014,Automatic,1," 110,000,000 "," 110,000,000 "," 110,000,000 "," 198,500,000 ", 722.45 ,122500
Toyota Yaris E Manual 2013,Toyota,Yaris,E,2013,Manual,1," 113,000,000 "," 113,000,000 "," 113,000,000 "," 219,200,000 ", 987.91 ,107500
Daihatsu Ayla D Manual 2017,Daihatsu,Ayla,D,2017,Manual,1," 79,000,000 "," 79,000,000 "," 79,000,000 ",92550000, 115.32 ,117500
Honda City S Manual 2010,Honda,City,S,2010,Manual,1," 102,000,000 "," 102,000,000 "," 102,000,000 ",258000000," 1,273.47 ",122500
Daihatsu Sirion D Manual 2016,Daihatsu,Sirion,D,2016,Manual,1," 102,000,000 "," 102,000,000 "," 102,000,000 "," 162,525,000 ", 456.79 ,132500
Daihatsu Ayla R Deluxe Manual 2020,Daihatsu,Ayla,R Deluxe,2020,Manual,1," 114,000,000 "," 114,000,000 "," 114,000,000 ",148650000, 815.29 ,42500
Nissan Livina X-Gear Automatic 2015,Nissan,Livina,X-Gear,2015,Automatic,1," 117,000,000 "," 117,000,000 "," 117,000,000 "," 246,600,000 "," 1,152.00 ",112500
Toyota Yaris E Automatic 2014,Toyota,Yaris,E,2014,Automatic,1," 129,000,000 "," 129,000,000 "," 129,000,000 "," 234,800,000 "," 1,085.13 ",97500
Toyota Yaris J Manual 2011,Toyota,Yaris,J,2011,Manual,1," 95,000,000 "," 95,000,000 "," 95,000,000 "," 192,500,000 ", 829.79 ,117500
Suzuki Swift ST Automatic 2010,Suzuki,Swift,ST,2010,Automatic,1," 95,000,000 "," 95,000,000 "," 95,000,000 ",180500000, 670.59 ,127500
Toyota Avanza S Automatic 2011,Toyota,Avanza,S,2011,Automatic,1," 98,000,000 "," 98,000,000 "," 98,000,000 "," 178,300,000 ", 526.56 ,152500
Daihatsu Sigra R Manual 2016,Daihatsu,Sigra,R,2016,Manual,1," 102,000,000 "," 102,000,000 "," 102,000,000 "," 123,300,000 ", 218.46 ,97500
Toyota Rush G Manual 2015,Toyota,Rush,G,2015,Manual,1," 139,000,000 "," 139,000,000 "," 139,000,000 "," 233,700,000 ", 971.28 ,97500
Toyota Yaris J Manual 2012,Toyota,Yaris,J,2012,Manual,1," 106,000,000 "," 106,000,000 "," 106,000,000 "," 195,150,000 ", 829.30 ,107500
Daihatsu Terios TS Extra Manual 2014,Daihatsu,Terios,TS Extra,2014,Manual,1," 119,000,000 "," 119,000,000 "," 119,000,000 "," 183,100,000 ", 466.18 ,137500
Daihatsu Xenia R Automatic 2018,Daihatsu,Xenia,R,2018,Automatic,1," 134,000,000 "," 134,000,000 "," 134,000,000 ",198950000, 702.16 ,92500
Suzuki Swift GX Automatic 2013,Suzuki,Swift,GX,2013,Automatic,1," 119,000,000 "," 119,000,000 "," 119,000,000 "," 193,500,000 ", 488.52 ,152500
Honda Brio Satya S Manual 2021,Honda,Brio,Satya S,2021,Manual,1," 113,000,000 "," 113,000,000 "," 113,000,000 ",151400000, 393.85 ,97500
Honda Brio S Automatic 2013,Honda,Brio,S,2013,Automatic,1," 94,000,000 "," 94,000,000 "," 94,000,000 "," 141,000,000 ", 289.23 ,162500
Daihatsu Terios TS Extra Automatic 2012,Daihatsu,Terios,TS Extra,2012,Automatic,1," 116,000,000 "," 116,000,000 "," 116,000,000 "," 174,500,000 ", 497.87 ,117500
Daihatsu Terios TS Extra Automatic 2011,Daihatsu,Terios,TS Extra,2011,Automatic,1," 109,000,000 "," 109,000,000 "," 109,000,000 "," 167,300,000 ", 542.33 ,107500
Daihatsu Terios TX Adventure Manual 2015,Daihatsu,Terios,TX Adventure,2015,Manual,1," 145,000,000 "," 145,000,000 "," 145,000,000 "," 225,200,000 ", 782.44 ,102500
Daihatsu Xenia X Manual 2015,Daihatsu,Xenia,X,2015,Manual,1," 117,000,000 "," 117,000,000 "," 117,000,000 "," 163,850,000 ", 604.52 ,77500
Daihatsu Xenia X Automatic 2016,Daihatsu,Xenia,X,2016,Automatic,1," 122,000,000 "," 122,000,000 "," 122,000,000 "," 181,750,000 ", 582.93 ,102500
Suzuki APV ARENA GX Manual 2010,Suzuki,APV,ARENA GX,2010,Manual,1," 90,000,000 "," 90,000,000 "," 90,000,000 ",147000000, 274.70 ,207500
Datsun GO+ A Manual 2018,Datsun,GO+,A,2018,Manual,1," 77,000,000 "," 77,000,000 "," 77,000,000 ",102990000, 315.03 ,82500
Daihatsu Xenia R Sporty Automatic 2012,Daihatsu,Xenia,R Sporty,2012,Automatic,1," 112,000,000 "," 112,000,000 "," 112,000,000 "," 179,300,000 ", 656.59 ,102500
Daihatsu Xenia D Manual 2015,Daihatsu,Xenia,D,2015,Manual,1," 109,000,000 "," 109,000,000 "," 109,000,000 "," 151,650,000 ", 897.89 ,47500
Suzuki APV ARENA GX Manual 2016,Suzuki,APV,ARENA GX,2016,Manual,1," 117,000,000 "," 117,000,000 "," 117,000,000 "," 176,500,000 ", 580.49 ,102500
Honda Brio Satya S Manual 2014,Honda,Brio,Satya S,2014,Manual,1," 90,000,000 "," 90,000,000 "," 90,000,000 "," 114,900,000 ", 321.29 ,77500
Suzuki Swift GL Automatic 2013,Suzuki,Swift,GL,2013,Automatic,1," 109,000,000 "," 109,000,000 "," 109,000,000 "," 182,500,000 ", 554.72 ,132500
Daihatsu Xenia D Manual 2013,Daihatsu,Xenia,D,2013,Manual,1," 91,000,000 "," 91,000,000 "," 91,000,000 "," 134,600,000 ", 471.35 ,92500
Nissan Grand Livina SV Manual 2011,Nissan,Grand Livina,SV,2011,Manual,1," 79,000,000 "," 79,000,000 "," 79,000,000 "," 181,000,000 ", 948.84 ,107500
Suzuki Swift GL Manual 2014,Suzuki,Swift,GL,2014,Manual,1," 112,000,000 "," 112,000,000 "," 112,000,000 "," 187,500,000 ", 569.81 ,132500
Toyota Vios G Manual 2011,Toyota,Vios,G,2011,Manual,1," 87,000,000 "," 87,000,000 "," 87,000,000 "," 223,700,000 "," 1,271.63 ",107500
Daihatsu Terios X Extra Manual 2017,Daihatsu,Terios,X Extra,2017,Manual,1," 147,000,000 "," 147,000,000 "," 147,000,000 ",204200000, 788.97 ,72500
Toyota Kijang Innova G TRD Sportivo Automatic 2020,Toyota,Kijang Innova,G TRD Sportivo,2020,Automatic,1," 340,000,000 "," 340,000,000 "," 340,000,000 ",," 12,000.00 ",37500
Suzuki APV ARENA SGX Manual 2016,Suzuki,APV,ARENA SGX,2016,Manual,1," 102,000,000 "," 102,000,000 "," 102,000,000 "," 186,000,000 ", 533.33 ,157500
Daihatsu Terios TS Extra Manual 2012,Daihatsu,Terios,TS Extra,2012,Manual,1," 104,000,000 "," 104,000,000 "," 104,000,000 "," 167,300,000 ", 723.43 ,87500
Honda Jazz S Automatic 2014,Honda,Jazz,S,2014,Automatic,1," 143,000,000 "," 143,000,000 "," 143,000,000 "," 218,000,000 ", 810.81 ,92500
Toyota Avanza E Manual 2012,Toyota,Avanza,E,2012,Manual,1," 107,000,000 "," 107,000,000 "," 107,000,000 "," 145,750,000 ", 218.31 ,177500
Suzuki Swift GX Manual 2012,Suzuki,Swift,GX,2012,Manual,1," 104,000,000 "," 104,000,000 "," 104,000,000 "," 178,500,000 ", 562.26 ,132500
MINI Countryman Cooper S Automatic 2015,MINI,Countryman,Cooper S,2015,Automatic,1," 326,000,000 "," 326,000,000 "," 326,000,000 "," 799,000,000 "," 8,226.09 ",57500
MINI Countryman Favoured Trim C Automatic 2025,MINI,Countryman,Favoured Trim C,2025,Automatic,1," 826,000,000 "," 826,000,000 "," 826,000,000 ",939000000," 15,066.67 ",7500
Suzuki Jimny 5 Door (2 Tone) Manual 2024,Suzuki,Jimny,5 Door (2 Tone),2024,Manual,1," 442,000,000 "," 442,000,000 "," 442,000,000 ",464000000," 2,933.33 ",7500
Mitsubishi Colt Diesel FE74 L Manual 2019,Mitsubishi,Colt Diesel,FE74 L,2019,Manual,1," 550,000,000 "," 550,000,000 "," 550,000,000 ",," 12,000.00 ",97500
Toyota Avanza G Lux Manual 2022,Toyota,Avanza,G Lux,2022,Manual,1," 198,000,000 "," 198,000,000 "," 198,000,000 ",," 12,000.00 ",37500
KIA Sportage LX Manual 2013,KIA,Sportage,LX,2013,Manual,1," 125,000,000 "," 125,000,000 "," 125,000,000 "," 280,000,000 "," 1,169.81 ",132500
Land Rover Range Rover Evoque S Automatic 2021,Land Rover,Range Rover Evoque,S,2021,Automatic,1," 327,000,000 "," 327,000,000 "," 327,000,000 ",1799000000," 30,989.47 ",47500
MINI Countryman Favoured Trim C Automatic 2024,MINI,Countryman,Favoured Trim C,2024,Automatic,1," 826,000,000 "," 826,000,000 "," 826,000,000 ",939000000," 15,066.67 ",7500
Daihatsu Sirion D Automatic 2013,Daihatsu,Sirion,D,2013,Automatic,1," 92,000,000 "," 92,000,000 "," 92,000,000 "," 149,500,000 ", 793.10 ,72500
MINI Cooper S 5 Door Automatic 2022,MINI,Cooper,S 5 Door,2022,Automatic,1," 699,000,000 "," 699,000,000 "," 699,000,000 ",970000000," 21,680.00 ",12500
Toyota Corolla Altis V Automatic 2009,Toyota,Corolla Altis,V,2009,Automatic,1," 90,000,000 "," 90,000,000 "," 90,000,000 ",346500000," 1,405.48 ",182500
Mitsubishi Pajero Sport Exceed Automatic 2020,Mitsubishi,Pajero Sport,Exceed,2020,Automatic,1," 389,000,000 "," 389,000,000 "," 389,000,000 ",502800000," 1,569.66 ",72500
Daihatsu Luxio X Manual 2025,Daihatsu,Luxio,X,2025,Manual,1," 225,000,000 "," 225,000,000 "," 225,000,000 ",237250000," 12,250.00 ",1000
Isuzu Panther Touring Manual 2011,Isuzu,Panther,Touring,2011,Manual,1," 120,000,000 "," 120,000,000 "," 120,000,000 "," 257,200,000 "," 1,055.38 ",130000
Daihatsu Luxio X Automatic 2015,Daihatsu,Luxio,X,2015,Automatic,1," 135,000,000 "," 135,000,000 "," 135,000,000 "," 180,350,000 ", 412.27 ,110000
Mazda CX-5 Sport Automatic 2017,Mazda,CX-5,Sport,2017,Automatic,1," 330,000,000 "," 330,000,000 "," 330,000,000 ",497800000," 2,485.93 ",67500
Daihatsu Xenia R Custom Manual 2018,Daihatsu,Xenia,R Custom,2018,Manual,1," 119,500,000 "," 119,500,000 "," 119,500,000 ",206950000," 1,410.48 ",62000
Toyota Fortuner GR SPORT LUX 4X4 Automatic 2022,Toyota,Fortuner,GR SPORT LUX 4X4,2022,Automatic,1," 620,000,000 "," 620,000,000 "," 620,000,000 ",," 12,000.00 ",47500
Hyundai Stargazer Active Automatic 2023,Hyundai,Stargazer,Active,2023,Automatic,1," 190,000,000 "," 190,000,000 "," 190,000,000 ",260000000," 3,111.11 ",22500
Toyota Land Cruiser FJ40 Manual 1974,Toyota,Land Cruiser,FJ40,1974,Manual,1," 185,000,000 "," 185,000,000 "," 185,000,000 ",," 12,000.00 ",292500
Daihatsu Rocky R TC SC (2 Tone) Automatic 2022,Daihatsu,Rocky,R TC SC (2 Tone),2022,Automatic,1," 178,000,000 "," 178,000,000 "," 178,000,000 ",," 12,000.00 ",27500
Hyundai H-1 Elegance Next Generation Automatic 2015,Hyundai,H-1,Elegance Next Generation,2015,Automatic,1," 265,000,000 "," 265,000,000 "," 265,000,000 "," 411,750,000 "," 1,248.94 ",117500
BMW 520d Luxury Automatic 2015,BMW,520d,Luxury,2015,Automatic,1," 330,000,000 "," 330,000,000 "," 330,000,000 "," 979,000,000 "," 13,244.90 ",49000
Mercedes-Benz E300 Avantgarde AMG Automatic 2014,Mercedes-Benz,E300,Avantgarde AMG,2014,Automatic,1," 312,000,000 "," 312,000,000 "," 312,000,000 ",," 12,000.00 ",22500
Isuzu Panther Grand Touring Manual 2008,Isuzu,Panther,Grand Touring,2008,Manual,1," 167,000,000 "," 167,000,000 "," 167,000,000 ",233000000, 261.39 ,252500
Porsche 911 Carrera Automatic 2025,Porsche,911,Carrera,2025,Automatic,1," 4,750,000,000 "," 4,750,000,000 "," 4,750,000,000 ",," 12,000.00 ",2500
Jeep Wrangler Rubicon Unlimited Automatic 2007,Jeep,Wrangler,Rubicon Unlimited,2007,Automatic,1," 579,000,000 "," 579,000,000 "," 579,000,000 ",," 12,000.00 ",47500
Land Rover Range Rover P400e SVAutobiography PHEV Automatic 2021,Land Rover,Range Rover,P400e SVAutobiography PHEV,2021,Automatic,1," 5,000,000,000 "," 5,000,000,000 "," 5,000,000,000 ",," 12,000.00 ",2500
Ford Mustang GT Automatic 2022,Ford,Mustang,GT,2022,Automatic,1," 1,850,000,000 "," 1,850,000,000 "," 1,850,000,000 ",," 12,000.00 ",12500
Land Rover Range Rover Vogue Supercharged Automatic 2021,Land Rover,Range Rover,Vogue Supercharged,2021,Automatic,1," 4,500,000,000 "," 4,500,000,000 "," 4,500,000,000 ",," 12,000.00 ",22500
Jeep Wrangler Sahara 2 Door Automatic 2013,Jeep,Wrangler,Sahara 2 Door,2013,Automatic,1," 845,000,000 "," 845,000,000 "," 845,000,000 ",," 12,000.00 ",17000
Honda Brio RS Urbanite Automatic 2023,Honda,Brio,RS Urbanite,2023,Automatic,1," 207,000,000 "," 207,000,000 "," 207,000,000 ",243900000," 14,760.00 ",2500
Tata Xenon RX Single Cab Manual 2015,Tata,Xenon,RX Single Cab,2015,Manual,1," 52,000,000 "," 52,000,000 "," 52,000,000 "," 153,000,000 "," 2,693.33 ",37500
Tata Super Ace DLS Manual 2017,Tata,Super Ace,DLS,2017,Manual,1," 61,000,000 "," 61,000,000 "," 61,000,000 ",95000000, 715.79 ,47500
